,Sec_Centro,Sec_Nororiente,Sec_Norponiente,Sec_Norte,Sec_Sur,Sec_Suroriente,Sec_Surponiente,Dorms,Baths,Built Area,Total Area,Parking,Price_CLP_MM
2843,False,False,False,False,False,True,False,4,3.0,114.0,280.0,3.0,366.58
2844,False,False,False,False,False,False,True,6,4.0,300.0,5100.0,1.0,500.0
2845,False,False,False,True,False,False,False,3,1.0,90.0,105.0,2.0,95.0
2846,False,False,False,True,False,False,False,3,1.0,81.0,120.0,2.0,83.0
2847,False,True,False,False,False,False,False,4,3.0,140.0,300.0,3.0,502.0
2848,False,False,False,False,False,True,False,4,3.0,114.0,280.0,2.0,1.45
2849,False,False,False,False,False,True,False,3,3.0,99.0,137.0,1.0,179.02
2850,False,False,True,False,False,False,False,3,2.0,105.0,150.0,2.0,145.92
2851,False,False,False,False,False,False,True,3,2.0,115.0,70.0,3.0,128.0
2852,False,False,True,False,False,False,False,2,1.0,72.0,185.0,2.0,135.0
2853,False,False,False,False,True,False,False,4,3.0,90.0,122.0,2.0,142.36
2854,False,True,False,False,False,False,False,4,3.0,250.0,950.0,4.0,854.16
2855,False,False,False,False,True,False,False,3,3.0,93.0,161.0,1.0,142.36
2856,False,False,False,False,False,False,True,4,2.0,160.0,160.0,2.0,135.0
2857,False,True,False,False,False,False,False,3,4.0,500.0,3500.0,6.0,2420.12
2858,False,True,False,False,False,False,False,6,3.0,460.0,800.0,4.0,907.54
2859,False,True,False,False,False,False,False,3,1.0,50.0,200.0,1.0,205.0
2860,False,True,False,False,False,False,False,3,1.0,81.0,95.0,1.0,184.9
2861,False,True,False,False,False,False,False,6,5.0,265.0,480.0,5.0,747.03
2862,False,False,False,True,False,False,False,3,3.0,175.0,500.0,2.0,576.56
2863,False,False,False,False,False,False,True,3,3.0,140.0,165.0,1.0,190.0
2864,False,False,False,False,True,False,False,3,1.0,70.0,80.0,1.0,65.0
2865,False,False,False,False,True,False,False,3,2.0,125.0,455.0,1.0,130.0
2866,False,False,False,False,False,True,False,3,2.0,90.0,100.0,1.0,105.24
2867,False,True,False,False,False,False,False,8,5.0,321.0,1958.0,6.0,814.98
2868,False,False,False,False,False,False,True,3,1.0,88.0,278.0,3.0,266.92
2869,False,False,False,False,False,True,False,2,1.0,45.0,70.0,1.0,75.0
2870,False,True,False,False,False,False,False,4,2.0,100.0,180.0,2.0,319.95
2871,False,False,False,False,False,True,False,3,2.0,100.0,200.0,2.0,174.39
2872,False,False,False,False,False,True,False,3,1.0,75.0,100.0,2.0,73.0
2873,False,True,False,False,False,False,False,6,6.0,350.0,1300.0,2.0,1060.55
2874,False,False,False,False,True,False,False,3,1.0,112.0,660.0,2.0,782.98
2875,False,True,False,False,False,False,False,4,4.0,200.0,400.0,2.0,871.96
2876,False,False,True,False,False,False,False,2,1.0,130.0,170.0,2.0,150.0
2877,False,False,False,False,True,False,False,3,2.0,75.0,160.0,2.0,128.12
2878,False,True,False,False,False,False,False,4,4.0,650.0,2500.0,6.0,1601.55
2879,False,False,False,False,False,False,True,3,1.0,85.0,110.0,1.0,95.0
2880,False,False,False,False,False,True,False,3,1.0,100.0,200.0,1.0,75.0
2881,False,False,False,False,False,True,False,3,5.0,290.0,5040.0,2.0,640.62
2882,False,False,False,False,True,False,False,3,1.0,47.0,75.0,1.0,65.0
2883,False,True,False,False,False,False,False,5,4.0,590.0,1100.0,4.0,1245.65
2884,False,True,False,False,False,False,False,4,3.0,95.0,200.0,3.0,355.54
2885,False,False,False,True,False,False,False,3,3.0,85.0,85.0,1.0,120.0
2886,False,True,False,False,False,False,False,4,4.0,290.0,800.0,2.0,996.52
2887,False,False,False,False,True,False,False,3,2.0,66.0,189.0,3.0,145.0
2888,False,False,False,False,False,True,False,5,2.0,80.0,140.0,1.0,82.0
2889,False,True,False,False,False,False,False,5,5.0,270.0,538.0,3.0,960.57
2890,False,False,False,True,False,False,False,3,3.0,140.0,500.0,2.0,487.58
2891,False,False,False,False,False,True,False,3,2.0,102.0,198.0,1.0,125.0
2892,False,False,False,False,True,False,False,3,3.0,122.0,244.0,2.0,220.66
2893,False,False,False,False,True,False,False,3,2.0,110.0,250.0,2.0,165.0
2894,False,True,False,False,False,False,False,3,1.0,76.0,135.0,1.0,108.37
2895,False,False,False,False,False,True,False,5,1.0,65.0,90.0,1.0,54.0
2896,False,False,False,False,True,False,False,3,1.0,90.0,105.0,2.0,75.0
2897,False,True,False,False,False,False,False,2,1.0,40.0,160.0,1.0,180.0
2898,False,True,False,False,False,False,False,5,1.0,100.0,160.0,2.0,162.0
2899,False,False,False,True,False,False,False,4,4.0,411.0,5000.0,3.0,533.85
2900,False,True,False,False,False,False,False,4,3.0,140.0,230.0,2.0,459.11
2901,False,False,False,True,False,False,False,4,1.0,75.0,400.0,3.0,120.0
2902,False,False,False,False,False,True,False,3,1.0,70.0,100.0,1.0,92.0
2903,False,False,False,True,False,False,False,4,2.0,67.0,78.0,1.0,90.0
2904,False,False,False,False,False,True,False,2,1.0,46.0,60.0,1.0,60.0
2905,False,False,False,False,False,True,False,3,3.0,99.0,137.0,1.0,179.02
2906,False,False,False,False,False,False,True,3,1.0,74.0,170.0,1.0,118.0
2907,False,True,False,False,False,False,False,3,1.0,67.0,306.0,3.0,205.0
2908,False,True,False,False,False,False,False,5,5.0,357.0,1190.0,2.0,1010.76
2909,False,False,False,True,False,False,False,3,3.0,114.0,402.0,2.0,249.13
2910,False,True,False,False,False,False,False,5,6.0,840.0,2300.0,6.0,1921.86
2911,False,False,False,False,False,True,False,4,2.0,100.0,120.0,2.0,75.0
2912,False,True,False,False,False,False,False,3,2.0,180.0,180.0,2.0,248.77
2913,False,False,False,True,False,False,False,3,3.0,78.0,121.0,2.0,138.8
2914,False,True,False,False,False,False,False,5,5.0,400.0,1200.0,6.0,1388.01
2915,False,False,True,False,False,False,False,3,2.0,100.0,75.0,2.0,105.0
2916,False,True,False,False,False,False,False,6,6.0,350.0,1300.0,2.0,1060.58
2917,False,False,False,True,False,False,False,3,3.0,140.0,500.0,2.0,491.14
2918,False,False,True,False,False,False,False,2,1.0,53.0,125.0,2.0,87.0
2919,False,True,False,False,False,False,False,3,2.0,140.0,330.0,2.0,516.05
2920,False,False,False,True,False,False,False,6,3.0,160.0,250.0,1.0,85.0
2921,False,False,False,False,True,False,False,7,3.0,200.0,202.0,3.0,260.0
2922,False,False,False,False,True,False,False,6,5.0,170.0,259.0,3.0,195.0
2923,False,False,False,False,False,True,False,4,2.0,116.0,318.0,5.0,199.3
2924,False,False,False,False,False,True,False,3,3.0,89.0,104.0,1.0,160.0
2925,False,False,False,False,True,False,False,3,2.0,90.0,110.0,1.0,97.0
2926,False,True,False,False,False,False,False,10,6.0,487.0,509.0,2.0,785.86
2927,False,True,False,False,False,False,False,4,3.0,96.0,230.0,2.0,533.85
2928,False,True,False,False,False,False,False,4,3.0,165.0,170.0,1.0,426.72
2929,False,False,False,False,False,False,True,5,2.0,104.0,154.0,2.0,129.19
2930,False,False,False,False,False,True,False,4,3.0,117.0,138.0,2.0,233.11
2931,False,False,False,False,True,False,False,5,4.0,138.0,836.0,3.0,455.55
2932,False,False,False,False,False,False,True,4,3.0,120.0,380.0,2.0,256.25
2933,False,True,False,False,False,False,False,5,6.0,650.0,2250.0,6.0,2847.2
2934,False,False,False,False,False,True,False,7,2.0,180.0,234.0,2.0,140.0
2935,True,False,False,False,False,False,False,5,4.0,260.0,190.0,1.0,240.0
2936,False,True,False,False,False,False,False,6,5.0,234.0,603.0,2.0,675.85
2937,False,False,False,False,False,False,True,4,2.0,75.0,85.0,1.0,87.0
2938,False,False,False,False,False,True,False,4,3.0,136.0,160.0,1.0,185.0
2939,False,False,False,False,False,True,False,4,2.0,129.0,325.0,2.0,230.0
2940,False,False,False,False,False,True,False,5,4.0,180.0,426.0,4.0,355.9
2941,False,False,False,False,False,True,False,3,3.0,95.0,136.0,2.0,167.0
2942,False,False,True,False,False,False,False,2,1.0,30.0,100.0,2.0,45.0
2943,False,True,False,False,False,False,False,5,3.0,300.0,600.0,3.0,480.46
2944,False,False,False,False,False,True,False,3,1.0,61.0,81.0,1.0,84.0
2945,False,True,False,False,False,False,False,5,2.0,60.0,80.0,1.0,99.0
2946,False,False,False,False,True,False,False,6,5.0,176.0,210.0,2.0,170.0
2947,False,False,False,False,True,False,False,5,4.0,270.0,198.0,2.0,209.98
2948,False,True,False,False,False,False,False,7,2.0,152.0,170.0,1.0,250.0
2949,False,False,False,False,False,False,True,3,3.0,77.0,136.0,2.0,166.92
2950,False,True,False,False,False,False,False,5,3.0,203.0,603.0,2.0,800.78
2951,False,False,False,False,True,False,False,3,1.0,112.0,660.0,2.0,790.0
2952,False,False,False,False,False,True,False,3,2.0,88.0,198.0,2.0,145.92
2953,False,True,False,False,False,False,False,3,1.0,75.0,100.0,2.0,160.0
2954,False,True,False,False,False,False,False,3,2.0,120.0,350.0,2.0,480.46
2955,False,False,False,False,False,False,True,7,2.0,161.0,183.0,3.0,149.12
2956,False,False,False,False,False,True,False,3,2.0,200.0,245.0,6.0,711.44
2957,False,True,False,False,False,False,False,4,2.0,136.0,308.0,4.0,523.17
2958,False,False,False,False,False,False,True,2,2.0,138.0,352.0,4.0,480.0
2959,False,False,False,False,True,False,False,3,1.0,65.0,80.0,2.0,74.5
2960,False,False,False,False,False,True,False,3,1.0,120.0,140.0,1.0,70.0
2961,False,False,False,False,False,True,False,3,3.0,88.0,144.0,3.0,153.04
2962,False,False,False,False,False,False,True,4,3.0,118.0,191.0,3.0,187.92
2963,False,False,False,False,False,False,True,3,3.0,75.0,97.0,1.0,140.62
2964,False,False,False,True,False,False,False,5,5.0,245.0,745.0,2.0,658.42
2965,False,False,True,False,False,False,False,7,5.0,204.0,204.0,2.0,139.0
2966,False,False,False,False,False,True,False,3,1.0,90.0,120.0,1.0,124.56
2967,False,False,False,False,False,True,False,6,4.0,298.0,164.0,2.0,444.88
2968,False,False,False,False,False,True,False,3,2.0,73.0,168.0,1.0,171.0
2969,False,True,False,False,False,False,False,4,3.0,260.0,500.0,3.0,871.96
2970,False,False,False,False,False,True,False,2,1.0,65.0,120.0,2.0,100.0
2971,False,False,False,False,False,True,False,4,2.0,120.0,140.0,1.0,120.0
2972,False,False,False,False,False,True,False,5,2.0,144.0,500.0,2.0,263.37
2973,False,False,False,False,True,False,False,5,3.0,182.0,390.0,3.0,360.0
2974,False,True,False,False,False,False,False,4,4.0,600.0,1000.0,4.0,755.5
2975,False,True,False,False,False,False,False,3,2.0,150.0,240.0,2.0,480.46
2976,False,False,False,False,True,False,False,8,2.0,150.0,580.0,4.0,230.0
2977,False,True,False,False,False,False,False,6,5.0,450.0,5000.0,8.0,3203.1
2978,False,False,False,True,False,False,False,3,3.0,100.0,224.0,1.0,206.42
2979,False,True,False,False,False,False,False,4,3.0,90.0,252.0,2.0,338.1
2980,False,True,False,False,False,False,False,1,5.0,203.0,800.0,6.0,854.16
2981,False,False,False,False,False,True,False,3,1.0,80.0,100.0,2.0,115.0
2982,False,True,False,False,False,False,False,3,2.0,146.0,210.0,2.0,480.46
2983,False,False,False,False,False,True,False,2,2.0,80.0,100.0,1.0,80.0
2984,False,True,False,False,False,False,False,6,3.0,120.0,288.0,3.0,295.0
2985,False,False,False,True,False,False,False,3,3.0,115.0,115.0,1.0,164.43
2986,False,False,False,False,False,True,False,4,1.0,70.0,80.0,1.0,55.0
2987,False,True,False,False,False,False,False,10,7.0,600.0,6000.0,10.0,1352.42
2988,True,False,False,False,False,False,False,7,2.0,128.0,228.0,1.0,174.39
2989,False,False,False,False,False,True,False,1,1.0,45.0,45.0,1.0,30.0
2990,False,False,False,False,False,True,False,3,3.0,114.0,299.0,2.0,320.31
2991,False,False,False,False,False,True,False,2,1.0,50.0,129.0,1.0,94.31
2992,False,False,True,False,False,False,False,6,3.0,240.0,200.0,2.0,220.66
2993,False,False,False,False,False,True,False,2,1.0,49.0,104.0,2.0,65.84
2994,False,False,False,False,False,False,True,4,2.0,106.0,112.0,1.0,139.7
2995,False,True,False,False,False,False,False,5,3.0,160.0,160.0,3.0,462.67
2996,False,False,False,False,False,True,False,4,3.0,155.0,150.0,2.0,190.0
2997,True,False,False,False,False,False,False,3,2.0,210.0,1800.0,4.0,622.83
2998,False,False,False,False,True,False,False,3,1.0,90.0,65.0,1.0,50.0
2999,False,False,False,False,False,False,True,4,2.0,10875.0,10875.0,1.0,110.0
3000,False,False,False,False,False,False,True,3,1.0,240.0,240.0,1.0,185.0
3001,False,False,False,True,False,False,False,4,4.0,250.0,607.0,4.0,524.95
3002,False,False,False,False,True,False,False,4,1.0,160.0,200.0,1.0,164.9
3003,False,False,True,False,False,False,False,4,2.0,119.0,144.0,3.0,99.0
3004,False,True,False,False,False,False,False,4,4.0,140.0,204.0,2.0,480.46
3005,False,False,False,False,False,False,True,4,2.0,92.0,128.0,1.0,105.0
3006,False,False,False,False,True,False,False,9,5.0,364.0,303.0,1.0,610.0
3007,False,False,False,False,False,False,True,4,2.0,90.0,160.0,3.0,140.0
3008,False,True,False,False,False,False,False,3,2.0,91.0,117.0,1.0,226.0
3009,False,False,False,False,True,False,False,5,2.0,182.0,390.0,3.0,360.0
3010,False,False,False,False,True,False,False,3,1.0,145.0,160.0,1.0,110.33
3011,False,True,False,False,False,False,False,4,3.0,173.0,200.0,1.0,420.0
3012,False,False,False,False,False,True,False,3,2.0,140.0,1017.0,6.0,271.91
3013,False,False,False,False,True,False,False,3,1.0,53.0,72.0,1.0,72.0
3014,False,False,True,False,False,False,False,2,1.0,60.0,72.0,1.0,95.0
3015,False,False,True,False,False,False,False,3,1.0,73.0,231.0,1.0,150.0
3016,False,False,False,False,False,True,False,3,2.0,56.0,80.0,1.0,112.61
3017,False,False,False,False,True,False,False,5,2.0,115.0,215.0,3.0,198.0
3018,False,False,False,False,False,False,True,4,3.0,160.0,180.0,5.0,140.0
3019,False,False,False,False,True,False,False,3,3.0,142.0,160.0,1.0,97.0
3020,False,False,False,False,False,False,True,4,3.0,117.0,140.0,3.0,173.0
3021,False,False,False,False,False,True,False,3,2.0,112.0,258.0,2.0,100.0
3022,False,False,False,False,False,False,True,3,2.0,100.0,126.0,2.0,125.0
3023,False,False,False,False,False,False,True,6,3.0,484.0,437.0,1.0,560.0
3024,False,False,False,True,False,False,False,6,6.0,380.0,3600.0,8.0,882.63
3025,False,True,False,False,False,False,False,3,9.0,644.0,3460.0,7.0,1779.5
3026,False,False,False,False,True,False,False,6,6.0,158.0,213.0,3.0,125.0
3027,False,True,False,False,False,False,False,5,5.0,393.0,2180.0,10.0,1049.9
3028,False,False,False,True,False,False,False,7,5.0,410.0,5000.0,4.0,854.16
3029,False,False,False,False,False,True,False,6,3.0,154.0,200.0,2.0,262.37
3030,False,True,False,False,False,False,False,5,4.0,176.0,293.0,2.0,569.44
3031,False,True,False,False,False,False,False,4,2.0,337.0,165.0,3.0,658.42
3032,True,False,False,False,False,False,False,5,3.0,220.0,310.0,2.0,640.62
3033,False,False,False,False,False,False,True,4,2.0,115.0,136.0,2.0,140.0
3034,False,False,False,False,False,False,True,3,2.0,88.0,138.0,1.0,150.0
3035,False,False,False,False,False,True,False,4,3.0,109.0,211.0,2.0,255.22
3036,False,True,False,False,False,False,False,10,7.0,600.0,6000.0,10.0,1299.04
3037,False,False,False,False,False,False,True,3,1.0,89.0,230.0,1.0,55.0
3038,False,False,True,False,False,False,False,4,4.0,165.0,532.0,2.0,416.4
3039,False,False,False,False,False,True,False,5,2.0,180.0,110.0,1.0,123.85
3040,False,False,False,False,False,True,False,3,4.0,140.0,300.0,4.0,311.41
3041,False,False,False,False,False,True,False,4,2.0,87.0,90.0,1.0,71.18
3042,False,False,False,False,False,False,True,3,1.0,69.0,138.0,2.0,125.0
3043,False,True,False,False,False,False,False,5,4.0,170.0,245.0,3.0,451.99
3044,False,False,False,False,False,True,False,5,4.0,194.0,454.0,2.0,370.14
3045,False,False,False,False,False,True,False,3,1.0,61.0,124.0,2.0,91.0
3046,False,False,False,False,False,False,True,4,2.0,110.0,125.0,2.0,153.04
3047,False,False,False,False,True,False,False,3,1.0,88.0,115.0,1.0,94.31
3048,False,True,False,False,False,False,False,7,3.0,200.0,350.0,2.0,476.91
3049,False,True,False,False,False,False,False,5,5.0,378.0,900.0,3.0,1064.14
3050,False,False,False,False,False,True,False,2,1.0,98.0,150.0,3.0,130.0
3051,False,False,False,False,False,False,True,3,1.0,70.0,140.0,2.0,140.0
3052,False,False,False,False,False,True,False,3,1.0,67.0,105.0,1.0,82.0
3053,False,False,False,True,False,False,False,3,4.0,192.0,500.0,2.0,494.7
3054,False,False,False,False,True,False,False,3,1.0,80.0,360.0,5.0,195.74
3055,False,False,True,False,False,False,False,3,2.0,93.0,162.0,2.0,84.9
3056,False,False,False,True,False,False,False,5,5.0,5000.0,278.0,10.0,587.24
3057,False,False,False,False,False,True,False,3,1.0,89.0,120.0,1.0,124.56
3058,False,False,False,True,False,False,False,11,4.0,184.0,184.0,3.0,78.0
3059,False,False,False,False,False,True,False,4,3.0,134.0,185.0,2.0,235.0
3060,False,False,False,True,False,False,False,5,3.0,200.0,380.0,1.0,142.36
3061,False,True,False,False,False,False,False,5,4.0,260.0,1226.0,4.0,1344.95
3062,False,False,False,False,False,False,True,3,2.0,70.0,70.0,1.0,95.0
3063,False,True,False,False,False,False,False,4,4.0,179.0,300.0,3.0,565.88
3064,False,True,False,False,False,False,False,3,4.0,134.0,231.0,1.0,601.12
3065,False,True,False,False,False,False,False,5,4.0,190.0,510.0,4.0,594.35
3066,False,False,True,False,False,False,False,3,2.0,108.0,156.0,4.0,110.0
3067,False,False,False,False,False,True,False,3,3.0,83.0,120.0,1.0,157.0
3068,False,False,False,True,False,False,False,2,2.0,52.0,67.0,1.0,75.0
3069,False,True,False,False,False,False,False,3,3.0,204.0,204.0,2.0,599.69
3070,False,False,False,False,False,True,False,3,3.0,74.0,220.0,3.0,165.0
3071,False,False,False,True,False,False,False,4,3.0,113.0,115.0,2.0,195.74
3072,False,False,False,False,False,False,True,7,6.0,325.0,5000.0,15.0,385.0
3073,False,False,False,False,False,True,False,3,2.0,85.0,105.0,1.0,174.04
3074,False,False,False,False,True,False,False,5,3.0,141.0,176.0,2.0,145.0
3075,False,True,False,False,False,False,False,4,4.0,171.0,554.0,2.0,612.15
3076,False,False,False,False,False,True,False,3,3.0,100.0,100.0,1.0,224.22
3077,False,False,False,False,False,True,False,3,2.0,92.0,84.0,2.0,101.43
3078,False,False,False,False,False,False,True,3,3.0,85.0,177.0,2.0,163.71
3079,False,True,False,False,False,False,False,6,5.0,330.0,2514.0,3.0,978.72
3080,False,False,False,False,False,True,False,4,1.0,79.0,79.0,1.0,85.0
3081,False,False,False,False,False,False,True,4,2.0,160.0,187.0,2.0,106.77
3082,False,True,False,False,False,False,False,4,3.0,100.0,250.0,2.0,476.91
3083,False,True,False,False,False,False,False,5,3.0,197.0,300.0,3.0,480.46
3084,False,False,False,False,True,False,False,7,6.0,450.0,5000.0,3.0,950.0
3085,False,False,False,True,False,False,False,7,2.0,153.0,180.0,2.0,115.0
3086,False,False,False,True,False,False,False,4,4.0,200.0,375.0,2.0,284.72
3087,False,False,False,False,False,True,False,5,2.0,110.0,180.0,2.0,165.67
3088,False,True,False,False,False,False,False,3,2.0,128.0,233.0,3.0,391.49
3089,True,False,False,False,False,False,False,5,3.0,200.0,390.0,2.0,550.0
3090,False,True,False,False,False,False,False,3,2.0,233.0,753.0,3.0,978.72
3091,True,False,False,False,False,False,False,11,4.0,303.0,156.0,2.0,419.25
3092,False,True,False,False,False,False,False,6,3.0,352.0,703.0,3.0,996.52
3093,False,True,False,False,False,False,False,4,4.0,420.0,1600.0,1.0,1160.23
3094,False,False,False,False,False,True,False,3,2.0,70.0,84.0,2.0,69.0
3095,False,False,False,False,False,False,True,5,3.0,103.0,120.0,2.0,153.04
